textID,selected_text,processed_text,sentiment,sentiment_label
faaf6a6f64, I don`t even look at their fabric unless I need polar fleece.   It`s worth the extra $ to go to Needle and Thread.,even look fabric unless need polar fleece worth extra go needle thread,0.07222222222222223,neutral
69789cff46,Pleeaaasee come out sun,pleeaaasee come sun,0.0,neutral
586a76af3d,"  ummm...last night when I DM`d you, you said it was a 'good' question.",ummm last night dm said question,0.7,positive
dfd9f1800b,sorry,sorry,-0.5,negative
e0090fba83,watching the jobros live chat .. not live though  haha.,watching jobros live chat live though haha,0.0893939393939394,neutral
d9e1b10a4f,sad.,sad,-0.5,negative
0e5d9cd378,NCAA Baseball Road 2 Omaha: South Carolina just hit a 3-run homerun. Dagger 2 my heart.,ncaa baseball road 2 omaha south carolina hit homerun dagger 2 heart,0.0,neutral
1a82a50aa9,love,love,0.5,positive
57ee48d640, the honesty`s to much...........  Sorry couldn`t resist;),honesty much sorry resist,-0.016666666666666663,neutral
e0794d1a3e,oh ok i always wondered how that worked. i only have the top of my ear done. i dont think i could get anything else pierced,oh ok always wondered worked top ear done dont think could get anything else pierced,0.3333333333333333,positive
2baa1924cd,noooooooo...another headache...hopefully not a migraine,noooooooo another headache hopefully migraine,0.0,neutral
c3261537c6,bored.,bored,-0.5,negative
4acd2d7380,"twitter fam, i`m about to hop back on AIM i went ghost on y`all lolz sowwy",twitter fam hop back aim went ghost lolz sowwy,0.0,neutral
259ab53f07,i make them good girls go bad,make good girl go bad,5.551115123125783e-17,neutral
c180265483,Sites,site,0.0,neutral
1e7956b538,Going to have dinner. bbs,going dinner bb,0.0,neutral
c8a9799256, we can all but hope... georgia is still wide awake and has the hiccups,hope georgia still wide awake hiccup,-0.1,neutral
9fdac069e1,no phone  i knew i should`ve charged it last night. SIGH,phone knew charged last night sigh,0.0,neutral
e27ea173e0, quite,quite,0.0,neutral
e468a185dc,oh yes! Level 40,oh yes level 40,0.0,neutral
fe626ba958,cried,cried,0.0,neutral
995db37ffd,I NEED THIS. RIGHT NOW. THIS IS ABSOLUTELY MINDDDD BLOWING  I love this. So much!,need right absolutely mindddd blowing love much,0.30892857142857144,positive
a539826f28,frustrated,frustrated,-0.7,negative
5efc764068,Woo - got a fast mobile broadband connection now,woo got fast mobile broadband connection,0.2,positive
e133dbdc62, But I really want a Sporebat pet.,really want sporebat pet,0.2,positive
e74af209c6,Having a nice time!,nice time,0.75,positive
aca7565010,I stupidly feel closer to you somehow!,stupidly feel closer somehow,-0.9999999999999999,negative
cac874449f,"sorry,",sorry,-0.5,negative
bff45fe27f,great,great,0.8,positive
60521a571e,my bad homie,bad homie,-0.6999999999999998,negative
3b6a25d97c,  i'm awake whats for breakfast lulu **** on a shingle ha ha ha,awake whats breakfast lulu shingle ha ha ha,0.0,neutral
bcf13877f7,Good morning everyone,good morning everyone,0.7,positive
c4a8602e0a,love,love,0.5,positive
4e06f98760,shake shake shake shake shake it,shake shake shake shake shake,0.0,neutral
62aebe35b6,Raining again,raining,0.0,neutral
0237b6fd87,good morning world,good morning world,0.7,positive
c860b3f840,i hope that everyone has been having a great week.  let me know if you think im crazy for hating coffee XD.,hope everyone great week let know think im crazy hating coffee xd,0.10000000000000003,positive
cfdb8ea6d8,back to br,back br,0.0,neutral
935a3c2bf5,Time to put the weapons on the charger for the night.  Sleep tight,time put weapon charger night sleep tight,-0.17857142857142858,negative
c1e33be64e,Using tiffys computer...it feels different from mine... the touch is different.,using tiffys computer feel different mine touch different,0.0,neutral
000b3211af,Happy,happy,0.8,positive
ffa3258a83, Are they both still talking to you then?,still talking,0.0,neutral
10f2498c35,I want Crimson Gem Saga.  I will just go play RF Guerilla demo repeatedly. I (Mission Failed - YOU DIED) so many times from dicking around,want crimson gem saga go play rf guerilla demo repeatedly mission failed died many time dicking around,0.0,neutral
35674461fe,great,great,0.8,positive
4c086d6a58,will b having my last V tomorow   will have2live off of apples n not caffeine ;( n have2cut down on chocolate bye bye chocy,b last v tomorow have2live apple n caffeine n have2cut chocolate bye bye chocy,-0.07777777777777778,neutral
d6a8cee69b,I was awoken by loud banging and it continues all day  Good thing I got an early rest last night!,awoken loud banging continues day good thing got early rest last night,0.22499999999999998,positive
8e4553e921, Let`s go!,let go,0.0,neutral
cbfe82ef26,feels really sick.,feel really sick,-0.7142857142857143,negative
9fb92f7504,Hecks yeah. Jandy timsamlake is too rawesome!,hecks yeah jandy timsamlake rawesome,0.0,neutral
49ffb6b465,**** internet jus cut me off!,internet jus cut,0.0,neutral
ed0ace22bf, u don`t have school today????,u school today,0.0,neutral
dc346c6f1c,Not only has it broken but it`s Monday!!Does this mean Monday can be fix`d?  ? http://blip.fm/~5jgio,broken monday mean monday fix http,-0.23750000000000002,negative
178b3ca782,People at work are stressing me out.,people work stressing,0.0,neutral
0e83e0955a, rt i have had few hearts the past few days on etsy  boo hoo....totally the same for me too ((((((,rt heart past day etsy boo hoo totally,-0.1625,negative
6d3596cdb3,love it when my sister brags! but she`s too tired too spell bowling right! haha its ok I <3 her!!,love sister brag tired spell bowling right haha ok 3,0.38035714285714284,positive
696a2abd8a,never trust someone else`s battery operated power tools when you`re in a hurry,never trust someone else battery operated power tool hurry,0.0,neutral
26d169a9e9,funny!,funny,0.3125,positive
52fd9f56fb,amazing,amazing,0.6000000000000001,positive
2f7b589c41, so`s the smell of cigarettes and alcohol... at least *i * like it.,smell cigarette alcohol least like,-0.3,negative
1620bd719e,All done. No more internship.,done internship,-0.25,negative
6e805ea65a,RIP to officer Edwards. May GOD continue to bless his family. What`s up wit cops killing cops. Seen the same thing happen on 'The WIRE'.,rip officer edward may god continue bless family wit cop killing cop seen thing happen wire,0.0,neutral
08f6036add,"Invasion of the Old Ladies has just ended, still have to clean up not going to be able to make it to the tweetup tonight.",invasion old lady ended still clean going able make tweetup tonight,0.32222222222222224,positive
ce4b5fe266,`s current goal is to lose 10 pounds by next tuesday! 120 here i come   soooo ready for Gatlinburg!,current goal lose 10 pound next tuesday 120 come soooo ready gatlinburg,0.08333333333333333,neutral
792c97a352,best,best,1.0,positive
384a8c1c53,good,good,0.7,positive
8c08631422,On the phone to mum  http://tinyurl.com/otdn9u,phone mum http,0.0,neutral
daed8640af, me tooo,tooo,0.0,neutral
0c79867978,died,died,0.0,neutral
fe588dce16, then am anticipating the next ten days!,anticipating next ten day,0.0,neutral
30b5985a07,boring.,boring,-1.0,negative
c3e87ee9c0," yeah, when you start reaching your early-mid-20s",yeah start reaching,0.0,neutral
5bbfbb31da,getting ready to babysit,getting ready babysit,0.2,positive
41cf23c2d2,Bad migrane,bad migrane,-0.6999999999999998,negative
e027169ec6,awful,awful,-1.0,negative
6c843b2f56,happy birthday girl!,happy birthday girl,1.0,positive
29736d30cc, I`m looking forward too see and hear you in Norway!! Live fast!,looking forward see hear norway live fast,0.19318181818181818,positive
2da7ae1656, awesome,awesome,1.0,positive
0927b99040, actually workin from home tonight...  you?,actually workin home tonight,0.0,neutral
a35cb60975,****!,,0.0,neutral
7e49648b99,tired.,tired,-0.4,negative
b7234b7720,I hope someone good has him,hope someone good,0.7,positive
5bbef6942a, Well tell me what fashion tips you need and I`m your woman  hehehe,well tell fashion tip need woman hehehe,0.0,neutral
c9e5ca399a,MISS,miss,0.0,neutral
d7607b8133,i wear a lot of white,wear lot white,0.0,neutral
2d5206550f,good,good,0.7,positive
13632b763a,  I remember those days. I wasn`t a big fan of Wesley but I really felt for you as a youngster dealing with all that. But you WON!,remember day big fan wesley really felt youngster dealing,0.125,positive
f841b0e812,getting nails done!!! how relaxing! benji is only 24 hours away!!!!,getting nail done relaxing benji 24 hour away,0.0,neutral
09e0880c54,hurts,hurt,0.0,neutral
bf2419a824,At walmart playing hide and seek.,walmart playing hide seek,0.0,neutral
2fac1b845b, whatever do you mean?,whatever mean,-0.3125,negative
15fb68bf9f,bad...,bad,-0.6999999999999998,negative
a93afddcdf,wish,wish,0.0,neutral
8ec2997024, your test works fine for me  tweetdeck is so cool eh?,test work fine tweetdeck cool eh,0.3833333333333333,positive
6559ad2e3e,Wish,wish,0.0,neutral
a2867122b8,This morning I rode behind a guy with a bird cage containing a plastic Tyrannosaurus rex attached to his bicycle. I couldn`t get a photo.,morning rode behind guy bird cage containing plastic tyrannosaurus rex attached bicycle get photo,-0.4,negative
17deedd7a4,"I love summer, but I oddly don`t want this school year to end.",love summer oddly want school year end,0.16666666666666669,positive
d27429521a,lined,lined,0.0,neutral
273aa26c3d,safe,safe,0.5,positive
c12a98d8f3,i so can`t be bothered working tomorrow!,bothered working tomorrow,0.0,neutral
0a60d11178,cute,cute,0.5,positive
58b7571313, .. Guess ol` Tom has another mission impossible ... some of this is like trying to prove innocence .. I didn`t get hugged,guess ol tom another mission impossible like trying prove innocence get hugged,-0.6666666666666666,negative
a25f8983ff,scared,scared,0.0,neutral
9b172f1737,Hate,hate,-0.8,negative
c016333e85,oh no my tweetdeck is malfunctioning :O il have web will its fixd,oh tweetdeck malfunctioning il web fixd,0.05,neutral
63ec4e7de6, heeeeey! You abandoned me here on Twitter momma dots?,heeeeey abandoned twitter momma dot,0.0,neutral
7796395821,sucks!!,suck,-0.46875,negative
4f2e517832,Off the a village May Fayre now.  Bag packed ready to bring back home-made goodies.,village may fayre bag packed ready bring back goody,0.1,neutral
b3b338bcd0,cool,cool,0.35,positive
add95c3198,Sooo tell me how I lost followerzzz,sooo tell lost followerzzz,0.0,neutral
c41d259d60, - thanks for the reply. Of course it doesn`t really explain it  I googled it but found no explanation.,thanks reply course really explain googled found explanation,0.2,positive
3099b7261b,looking for people,looking people,0.0,neutral
15892f296d,heart.,heart,0.0,neutral
d12acf4e01,Awwww,awwww,0.5,positive
dad3160e52,long day and i still have to mow the lawn,long day still mow lawn,-0.05,neutral
598603422e,Shoot. Only 12 miles,shoot 12 mile,0.0,neutral
c3c79502f9,it makes me sad,make sad,-0.5,negative
02b43cd23c,Happy mothers day mom  ?,happy mother day mom,0.8,positive
058f39acca,Luckily,luckily,0.3333333333333333,positive
90af5c843a,hate,hate,-0.8,negative
200f2b3566," you shouldnt have to reset more than once  if it doesn`t work right the first time, something is up",shouldnt reset work right first time something,0.3452380952380952,positive
85f882c027, yeah.. I left cause my pc can`t run the client anymore. I had thought I would have a new one by now..,yeah left cause pc run client anymore thought would new one,0.06818181818181818,neutral
5496094dac,bad,bad,-0.6999999999999998,negative
866582d5a3,CAPONES island in 2 days!!! my summer is just starting...,capone island 2 day summer starting,0.0,neutral
cb20977501,Today was good day,today good day,0.7,positive
ddfc2cc8b3,Planing on going on a little ride on the mtb on monday  may be in over to the tower...,planing going little ride mtb monday may tower,-0.1875,negative
0de656eac1,**** fiesta at my house in my mouth  hit me up for the password,fiesta house mouth hit password,0.0,neutral
6be59d11d8,the live version is so much better  ? http://blip.fm/~79my3,live version much better http,0.3181818181818182,positive
31d260e718, There`s no pause button in the game of life.,pause button game life,-0.4,negative
b22aff92be," that`s black market material right there, my friend!",black market material right friend,0.09523809523809522,neutral
96cc75e508,happy!!!,happy,1.0,positive
664d148574, tried to join the chat but the site would not let me sign in,tried join chat site would let sign,0.0,neutral
6872aea3a9, where is home??,home,0.0,neutral
21d77a32fb,best,best,1.0,positive
5d8cc77f93,Their songs make me want to cry..,song make want cry,0.0,neutral
803e9c0931,While driving u come across aggressive driving behaviour by another driver. U should... Chase the car 2 tell the driver how to drive,driving u come across aggressive driving behaviour another driver u chase car 2 tell driver drive,0.0,neutral
16ca8a5ecc,The Mediteranian Kitchen...oh well can`t get them all right.,mediteranian kitchen oh well get right,0.2857142857142857,positive
038c049e2a, what`s wrong?,wrong,-0.5,negative
28e1999323,nice!,nice,0.75,positive
438a7d203a,good,good,0.7,positive
0117a03b6d,ahahahahahahahahah your fuunny!!,ahahahahahahahahah fuunny,0.0,neutral
cad99e531f,i so wish i could get pregnant!!,wish could get pregnant,0.5208333333333333,positive
4987bf323b, im trying to fix it.. it doesnt do it  and its 'ahi dios mio' but u did good lol,im trying fix doesnt dios mio u good lol,0.75,positive
ba3e84e67f, Hiya! Missed you too! What have you been up to?,hiya missed,0.0,neutral
b2dc59805a,out to play,play,0.0,neutral
797aa81fda,Really sick,really sick,-0.7142857142857143,negative
0ea64bcbe6,yay  my `only on sundays` maid came!! the house will be clean again!!!,yay sunday maid came house clean,0.35807291666666674,positive
4e7fb463e0,"Thx,",thx,0.0,neutral
b33c27ad85,thanks,thanks,0.2,positive
50eb2a08c3,Going to Al Ain.  Need to check out one store. Hope i find things that I`m looking for.,going al need check one store hope find thing looking,0.0,neutral
0ee55890a7,Geeze- I`m just wondering what is wrong with some people. I either need to go for a run or go to sleep. Tomorrow should be a fun day.,wondering wrong people either need go run go sleep tomorrow fun day,-0.1,neutral
eb9c11eb52,worse,worse,-0.4,negative
cf16d0c659,Will be so much easier then!,much easier,0.25,positive
f7aa65a988,over rated!!,rated,0.0,neutral
b8a3fea60e,"Look, everyone! I`m a bad boy! I`m ranked higher than Meghan McCain!  http://tinyurl.com/oj76mz",look everyone bad boy ranked higher meghan mccain http,-0.2812499999999999,negative
5389177883,_rain i wanna see her hair  hows everyone?,wan na see hair hows everyone,0.0,neutral
e59fd12277, Or FTRH -- For The Ride Home,ftrh ride home,0.0,neutral
264f1af9a0,**** happens.,happens,0.0,neutral
d19724f22f, i want chinese food really baaad.,want chinese food really baaad,0.1,neutral
9d4dfb1f9e,is downloading songs  http://plurk.com/p/rp8wx,downloading song http,0.0,neutral
e6b380cd3d," I almost said, 'and grammer no exist either' grunt.  But I stopped myself",almost said grammer exist either grunt stopped,0.0,neutral
993c6eadd2,good,good,0.7,positive
7993d38b85,I suspect it will be a lot of complaints). Have a peaceful night my friend,suspect lot complaint peaceful night friend,0.25,positive
42caab438e,seeing shane dawson videos,seeing shane dawson video,0.0,neutral
b5e7df1efe,  sad face.,sad face,-0.5,negative
017a0bbb36,Aaaaahhhh.... Friday!!!! but.......     Funeral at 5,aaaaahhhh friday funeral 5,0.0,neutral
12cfea907c,Already misses ,already miss,0.0,neutral
43449f0068,hope,hope,0.0,neutral
795556dc39,  out of commish for a few days in ATL with fam.  Just saw the updates to the .net website... Looks AWESOME!,commish day atl fam saw update website look awesome,0.4,positive
38e8111514,awww that sucks,awww suck,0.05000000000000002,neutral
18ee9d146c,at famous dave`s with my mom. so hungry.,famous dave mom hungry,0.5,positive
f5e9c0eef2,be fine  Good luck! Slï¿½n!(bye in irish ) Sorcha xxxx,fine good luck bye irish sorcha xxxx,0.4305555555555556,positive
434e673353,"home for the nite, sleeping on the pull out bed with Maggie. wishing it was _durden  I got to find a apt",home nite sleeping pull bed maggie wishing got find apt,0.6,positive
8b8932427d,"Oh..Summer begins..yay..  The fighting, Crying and stress has started with the kids..It`s only been 3 hrs since they got out.",oh summer begin yay fighting cry stress started kid 3 hr since got,-0.1,neutral
c5f383c0a0,deflated.,deflated,0.0,neutral
103459e206, sad about young love coming to an end  They were sooo cute together!,sad young love coming end sooo cute together,0.18125,positive
8def10379e,tired,tired,-0.4,negative
74af7e0835,"owww, back pain  hm, walmart or no? i could get cupcakes~",owww back pain hm walmart could get,0.0,neutral
bb53ba1a89, i can`t believe that you guys are gonna stay just one day here in Rio de Janeiro again,believe guy gon na stay one day rio de janeiro,0.0,neutral
11c5c7850b,cute,cute,0.5,positive
455ef3e9b6, LOL thx,lol thx,0.8,positive
d761530c7f,is working until 11 tonight  http://plurk.com/p/x2kbv,working 11 tonight http,0.0,neutral
ed1e06027c, well there go my peace corps prospects.,well go peace corp prospect,0.0,neutral
47b4e91e39,rmbr the time when we torned for the night in sentosa? I was the only one who didnt have to spit out the ' 3 unknown facts' abt myself,rmbr time torned night sentosa one didnt spit 3 unknown fact abt,-0.05,neutral
0b39781a5a,Good idea!,good idea,0.875,positive
8fbd0b19e6,"whatever will be, will be",whatever,0.0,neutral
8429087609,Wango tango!!! Good night all,wango tango good night,0.7,positive
7900f25fbc,broke.,broke,0.0,neutral
312868ebb2, hello you!  you should totally go to the biggest shopping center in Europe and we can go shopping together   ****,hello totally go biggest shopping center europe go shopping together,-0.05,neutral
5f2c04acd4,Fixing openbox theme a little,fixing openbox theme little,-0.1875,negative
55b8e44c02,Selling my laptop for CHEAP if anyone`s interested!  17' Toshiba 1.3gig ram,selling laptop cheap anyone interested 17 toshiba ram,0.35625,positive
106aa6d022,fear,fear,0.0,neutral
4975dbda48, i wish i wasn`t all  bummed but i kinda am,wish bummed kinda,0.0,neutral
a3145ba47e, Hey Mitchel when will you be live again? I didn`t get a chance to call you,hey mitchel live get chance call,0.13636363636363635,positive
7e19629684,looking at the sunshine out of my office window,looking sunshine office window,0.0,neutral
3495e809b3,should not have done,done,0.0,neutral
a1b67a24aa, We are working,working,0.0,neutral
a0b1828b67,lovely wedding,lovely wedding,0.5,positive
311985067b,"Just got my paycheck... April bonus can b deposited 2day the rest, gotta wait til Mon.",got paycheck april bonus b deposited 2day rest got ta wait til mon,0.0,neutral
c392253b42,nope no way in to stop  just have to put up wiv it,nope way stop put wiv,0.0,neutral
62f3e63c1a,I recommend returning your broken duck toy with the batteis it came with or the person who your giving it to may get mad!!  trust me!,recommend returning broken duck toy batteis came person giving may get mad trust,-0.7,negative
2942ed51f6," Not so much a substitute as a variation. Ate too much, too. Oof",much substitute variation ate much oof,0.2,positive
03798acf38,beautiful,beautiful,0.85,positive
fd1ebb37c3, Oui mademoiselle. You can barely turn around these days without bumping into one.,oui mademoiselle barely turn around day without bumping one,0.05,neutral
478a005e7c,Flickr pics Chester Zoo: danwtmoon posted a photo:   'WELCOME' to Chester Zoo by Jockey  http://tinyurl.com/cq7qw8,flickr pic chester zoo danwtmoon posted photo chester zoo jockey http,0.8,positive
9608ece440,Woke up and watched Jon and Kate plus eight. I tried to pretend like they were still a normail family,woke watched jon kate plus eight tried pretend like still normail family,0.0,neutral
e6b24b7014, your`e a freak,e freak,0.0,neutral
105b761a2c, i dont even know now lenaaa  when you going clothes show?,dont even know lenaaa going clothes show,0.0,neutral
cca7cce9c8,_jane yay! buti nagustuhan nyo. isang bar lang enclosed ko sa mail.  to test if matutunaw or hindi. next time uli.,yay buti nagustuhan nyo isang bar lang enclosed ko sa mail test matutunaw hindi next time uli,0.0,neutral
d0b2e14355,Memories,memory,0.0,neutral
f27f60c847,. Nothing to worry about.,nothing worry,0.0,neutral
5380d2b0e5,FAIL.,fail,-0.5,negative
38148a3e98," Going to start very small, like $0.10 or $0.50  Then slowly to higher stakes",going start small like slowly higher stake,-0.037500000000000006,neutral
b29ea1892f, Make a videoblog!,make videoblog,0.0,neutral
7dd51bdec1,reading Evermore by Lynn Viehl.,reading evermore lynn viehl,0.0,neutral
409767144d,Wow what a storm we just had!!! Now no power,wow storm power,0.1953125,positive
c627db4613,yeeeewww,yeeeewww,0.0,neutral
9fc2217d38,amazing,amazing,0.6000000000000001,positive
d14b33ede0,good,good,0.7,positive
e7ed611f06,#musicmonday Epic song. (Y)  ? 'Lights and Sounds' by Yellowcard ~ http://tinyurl.com/db7ppm,musicmonday epic song sound yellowcard http,0.1,neutral
a61d4c6048,Bliss!,bliss,0.0,neutral
74b427ffa8,hope,hope,0.0,neutral
c7568067cd,"My anticipated meet up with Tapan Parikh is no more  apparently he wont pass by Nairobi, and will head straight from Mombasa",anticipated meet tapan parikh apparently wont pas nairobi head straight mombasa,0.0,neutral
8a6cdf6832,cry,cry,0.0,neutral
f4d1a681af,productive,productive,0.0,neutral
f81d71d2c2,Rest In Peace  ADaM 12 & GLeNN EPPS.... Gone but never forgotten... what a week ...Loud in da air 4 ya,rest peace adam 12 glenn epps gone never forgotten week loud da air 4 ya,0.0,neutral
029a603b00,love,love,0.5,positive
e6826a5aa5,Marking going ok so far A`s and B`s so far - relieved it looks like I have future programmers in class,marking going ok far b far relieved look like future programmer class,0.175,positive
1e41208494," alas no, it`s just a normal night  monday is quiz night",ala normal night monday quiz night,-0.125,negative
23f4fd4385,Did anyone go photographing today? I managed to get a few macro shots of some flowers that were blooming,anyone go photographing today managed get macro shot flower blooming,-0.2,negative
aa17c6f797,Good morning from sunny London...sounds like an oxymoron but happens to be true of today  Hurrah!,good morning sunny london sound like oxymoron happens true today hurrah,0.56875,positive
136b1926c9,Cool. That`d be fantastic!,cool fantastic,0.425,positive
6f381bb00f,live on stickam.com/itstyleryo COME CHAT!,live come chat,0.17045454545454544,positive
c0d5be8bd4,   But  is right: This is like the Cape Breton coal mines but ++. No lessons learned.,right like cape breton coal mine lesson learned,0.2857142857142857,positive
e09b90939a,rusty.,rusty,0.0,neutral
ec835dc0b0,cool!,cool,0.4375,positive
eaf90c4253,hurt,hurt,0.0,neutral
41a96b7954, me because I might not have enough money for college!!!,might enough money college,0.0,neutral
e5a26fb323,lol! woow okay its not that big of a deal,lol woow okay big deal,0.5,positive
4e5d66beb2,love,love,0.5,positive
4c5a7e6ffc, I mean someone hit a dog with a car. It was just laying there,mean someone hit dog car laying,-0.3125,negative
53714350ac,forgot,forgot,0.0,neutral
b4401d6b4d,salt,salt,0.0,neutral
05ff657624, You`re welcome. There!  I added you already!,welcome added already,1.0,positive
dd72ee1430,"_rose Mornin` !  Missed dance time, so I guess I will have to dance extra hard tomorrow...",mornin missed dance time guess dance extra hard tomorrow,0.15277777777777776,positive
094e0509ad,Sorry,sorry,-0.5,negative
0182dd7de1,Discovered,discovered,0.0,neutral
5b70f8bc73,"still not ,",still,0.0,neutral
8c280d0f80,just downloaded the tweet deck....look at my and my saviness,downloaded tweet deck look saviness,0.0,neutral
98c02118e6,I really hope you will read my messages here and reply to me soon. I could not reach you by phone before you go to work.,really hope read message reply soon could reach phone go work,0.2,positive
f4f24160c3,HAHAHHAH!,hahahhah,0.0,neutral
80420cfe74,oh no! my fun weekend with friends is gone!,oh fun weekend friend gone,0.375,positive
5f1811bb3d,Good morning twitterland.,good morning twitterland,0.7,positive
c7d3ab998a,Writing reports....,writing report,0.0,neutral
7abd932d50,thanks,thanks,0.2,positive
ed298c6e5d,nice,nice,0.6,positive
3257bafde1,keeping it chilled.,keeping chilled,0.0,neutral
2c150a0703,beautiful,beautiful,0.85,positive
2252c58ab0, Fabulous. And I didn`t get that pic  Gmail be acting the fool sometimes. Can u DM me it?,fabulous get pic gmail acting fool sometimes u dm,0.2,positive
7d933d9d21," yeah, it`s terrible  cockatoos are the hardest to live with, so emotional. good thing he found you, though!!",yeah terrible cockatoo hardest live emotional good thing found though,0.03409090909090909,neutral
f6400f56e9,sucks!,suck,-0.375,negative
4477b985e5,yes it does,yes,0.0,neutral
66019ddc8f,_datti Thanks sankar for ur wishes,thanks sankar ur wish,0.2,positive
a7cf141043,love,love,0.5,positive
4b2b16581a,"sorry bout the cat,",sorry bout cat,-0.5,negative
e1a3e4575d, You`re the only person to have joined in  #penilewords,person joined penilewords,0.0,neutral
719934e5e0,Up and washed  I`m clothing myself as I type xD WOOOO,washed clothing type xd woooo,0.0,neutral
dcba201932,miss u too.,miss u,0.0,neutral
a55208f877,love,love,0.5,positive
c13f8a6154,Happy Star Wars Day  May the fourth be with you!,happy star war day may fourth,0.4,positive
e0eeef2f3f, Playing with lighters fire matches and grass,playing lighter fire match grass,0.0,neutral
003816f151,_art That would be the one.  It`s awesome sauce.,would one awesome sauce,1.0,positive
69c36e5f81,"Bucky, my ferret officially has insulinoma  Now on daily prednisone. Had interview with p-doc today, have to go back monday for testing.",bucky ferret officially insulinoma daily prednisone interview today go back monday testing,0.0,neutral
898c63c69f," I`ve never been to Prague, but if i had the money, it`ll be in the 10 first cities I visit",never prague money 10 first city visit,0.25,positive
b01100d6c6,coffee time,coffee time,0.0,neutral
131da67079," He was creepy for me at first, but I did really grow to like him. I cried like a baby when he and Tosh died.",creepy first really grow like cried like baby tosh died,-0.016666666666666663,neutral
2a83e56667,"_ really!? that son of a ****, screw him, ill talk to on msn later k  xox",really son screw ill talk msn later k xox,-0.08333333333333333,neutral
83b44dda65,good,good,0.7,positive
b3fa6e5c24,die,die,0.0,neutral
03e41eeb4f," thanks Alen, it seems that we can only submit community news, is this an error, or must we prove ourselves",thanks alen seems submit community news error must prove,0.1,neutral
83fc759a0b,ruin,ruin,0.0,neutral
ff9722bca7,Blah to car repairs... almost 600 dollars...   Shopping around for a better deal.,blah car repair almost 600 dollar shopping around better deal,0.5,positive
ebf6233a5b,Yum!,yum,0.0,neutral
9e4228219d, me too!,,0.0,neutral
25ce9a8b1b,sad,sad,-0.5,negative
ed6a316e8a,_me Thanks! Kinda bittersweet though,thanks kinda bittersweet though,0.25,positive
4244aec072,_Nutbar Good morning  how are you? #TwitterTakeover,good morning twittertakeover,0.7,positive
90751fc00f,First time to Twitter..,first time twitter,0.25,positive
c653189d96,Captain Jack is back,captain jack back,0.0,neutral
9b2b40dda6,"_la ben`s dreams make me so saddddddd  i want them to be togetherrr. i swear if this **** gets me bawlinggg, so help me..",ben dream make saddddddd want togetherrr swear get bawlinggg help,0.0,neutral
e4838b68a2,"Internet, you were so fast! And now you are so slow! Where did the fast connection go?",internet fast slow fast connection go,0.024999999999999984,neutral
0ce20ef06e, 6 am.  you?,6,0.0,neutral
fb030409ab,bad,bad,-0.6999999999999998,negative
ae1b11d7ec,this weather makes my fingers numb / still waiting,weather make finger numb still waiting,-0.6,negative
8739e2666f,thanks.,thanks,0.2,positive
e9a77e014a,DONE--IT`S SUMMER!!!,done summer,0.0,neutral
7920a12924, I was just at Geno`s 3hrs ago.  Would have went to Pats but the Neon Lights got me lol.  Had drinks at South Philly Bar too,geno 3hrs ago would went pat neon light got lol drink south philly bar,0.8,positive
8c091fb754,ha ha,ha ha,0.0,neutral
d3e52b51b7, Its WoW! effect  Thanks for the update.,wow effect thanks update,0.1625,positive
4addb8e422,misses his friend,miss friend,0.0,neutral
f18b102ad6,catching up on my reading... twitter n BF break,catching reading twitter n bf break,0.6,positive
7720aca199," No, that`s not right - I remember now.  You were in a fearless tweet - we were both seen as fearless.",right remember fearless tweet seen fearless,-0.14285714285714285,negative
6115285ce8,  my thoughts dwell on a certain person,thought dwell certain person,0.21428571428571427,positive
a7af432585,Transition time is over; tonight I work night shift. I woke up at 1330.,transition time tonight work night shift woke 1330,0.0,neutral
28db608c0d,exciting!,exciting,0.375,positive
7e45ea194d,bad,bad,-0.6999999999999998,negative
4760319f17, this my new more private acc. Will only use it for close twitter friends,new private acc use close twitter friend,0.1590909090909091,positive
f3de150883,hate,hate,-0.8,negative
7e82aab535," actually, the web works fine. tweetdeck seems to be the culprit  sadness! it`s done this at two diff. locations",actually web work fine tweetdeck seems culprit sadness done two diff location,0.2604166666666667,positive
bcc50747b1,_x How did your Geo ISU go? I swear I just had the worse day ever..,geo isu go swear worse day ever,-0.4,negative
357483f649,a&e,e,0.0,neutral
261a5bbd14, tell me what you think of Pride Prejudice and Zombies . . . if you`re not all hyped up on sugar,tell think pride prejudice zombie hyped sugar,0.0,neutral
b03e2a23e5,"_tdh Can you install ruby, gems and rails on keep? Please?",install ruby gem rail keep please,0.0,neutral
ad37dcf4ff,ultimate,ultimate,0.0,neutral
5cd1ac2c57,great,great,0.8,positive
7f0a146e26, Good to see you back. Sorry that happened to you,good see back sorry happened,0.06666666666666665,neutral
3626f85ac4,My 1st Mothers Day Tomorrow,1st mother day tomorrow,0.0,neutral
cbd04fb4eb,Goodnight,goodnight,0.0,neutral
b8f7efe383," I just about clear my whole office and no sign of it  next place is truck, I have yet to fully clean under back seat lol!",clear whole office sign next place truck yet fully clean back seat lol,0.2777777777777778,positive
d2ca4e1d3c, It`s not gonna storm!  because I said so!,gon na storm said,0.0,neutral
8eedc5a2ed,I broke my ipod,broke ipod,0.0,neutral
3b5aecf8d6,wrong.,wrong,-0.5,negative
a154540c08,State pride is important,state pride important,0.4,positive
48801ef73a," Ugh, did you just say your friend might have swine flu? OMG, why?",ugh say friend might swine flu omg,0.0,neutral
